Seed that used in this expierment is: -1678695779
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
Seed that used for infection in this expierment is: -711435997
Seed that used for death in this expierment is: 1349459387
